,imageid,Object ID,Parent,X_centroid,Y_centroid,leiden_Res0.3
6551,20_06_N2_R1,83fe1fb6-588e-43c7-a4e2-5ed8e2f403be,Cortex/Paracortex,70.45,721.96,1
6552,20_06_N2_R1,34c964fb-ef3a-45b9-8c9b-c20941f2282c,Cortex/Paracortex,3661.5,722.87,10
6553,20_06_N2_R1,6c4560a7-cf45-406b-9a7d-66209e1a5d15,Cortex/Paracortex,1223.0,732.44,1
6554,20_06_N2_R1,151817b3-3269-4062-94a8-c755643b0d0f,Cortex/Paracortex,1137.2,735.52,11
6555,20_06_N2_R1,f8ac4a60-036a-4ff1-8e33-404b7f9677e0,Cortex/Paracortex,5.411,745.59,10
6558,20_06_N2_R1,490444ec-b4e1-4c2b-a63c-12520bb02a73,Cortex/Paracortex,3531.4,768.33,11
6559,20_06_N2_R1,963e6911-de33-43f8-8d53-98ce95470fff,Cortex/Paracortex,1222.3,773.79,11
6560,20_06_N2_R1,1007d3f7-b945-452c-8226-b36dc08641fc,Cortex/Paracortex,22.48,778.8,1
6561,20_06_N2_R1,fea1b5b7-da9d-4543-944e-023629d327fc,Cortex/Paracortex,891.2,781.0,1
6562,20_06_N2_R1,43983b53-b878-46d0-9907-f4da26b54dfd,Cortex/Paracortex,3670.1,790.27,10
6563,20_06_N2_R1,da5f45ff-e988-4863-9efd-6b4dc3f35007,Cortex/Paracortex,3695.1,799.93,1
6564,20_06_N2_R1,a60926a0-c407-4142-9c01-7af1a692ebb2,Cortex/Paracortex,992.48,804.72,10
6565,20_06_N2_R1,c842f311-df46-4472-aa8a-d85c9fcbc8e9,Cortex/Paracortex,971.18,807.85,1
6566,20_06_N2_R1,34bd2acd-ee63-47b6-a9b1-22633b6c1928,Cortex/Paracortex,92.31,812.01,1
6567,20_06_N2_R1,57ab728d-def3-4cba-83c4-c0173bce4130,Cortex/Paracortex,3726.0,820.09,1
6568,20_06_N2_R1,9ad9c8ed-6c59-4847-85f2-b89e75be6e94,Cortex/Paracortex,21.36,820.74,1
6569,20_06_N2_R1,a33e41df-2837-4551-814a-455777fcf490,Cortex/Paracortex,3674.0,835.65,1
6570,20_06_N2_R1,043f3bee-dc21-4f62-8818-7e55ee38d234,Cortex/Paracortex,31.12,848.53,1
6571,20_06_N2_R1,9d271e43-2a67-466e-92ee-c48472a65ed4,Cortex/Paracortex,3694.4,852.48,1
6572,20_06_N2_R1,fed18e42-d338-4a54-9d7b-fd59f9e8ddb6,Cortex/Paracortex,3651.0,857.49,1
6573,20_06_N2_R1,84e7f7a5-4bbd-4036-bf8d-8be1cb5076fc,Cortex/Paracortex,27.9,860.9,11
6574,20_06_N2_R1,57e91102-c7e7-4a8c-b7e0-645d4377a1ea,Cortex/Paracortex,3681.1,862.16,1
6576,20_06_N2_R1,8a15cb8f-a36b-4997-9645-4232ccda9c85,Cortex/Paracortex,51.7,869.58,10
6577,20_06_N2_R1,66072fa4-60fe-45dc-bd22-4467e4d28bf3,Cortex/Paracortex,420.66,877.1,11
6578,20_06_N2_R1,f73a4769-61fd-45c5-a3e3-124209082ead,Cortex/Paracortex,3619.6,878.81,1
6579,20_06_N2_R1,c082cd12-d055-45eb-b30c-4717e1c99b68,Cortex/Paracortex,40.16,891.01,1
6580,20_06_N2_R1,b0904472-a531-4642-8be7-84bedaaffd65,Cortex/Paracortex,423.3,895.38,10
6581,20_06_N2_R1,debbc1df-ab44-4d59-b590-bd64f78ac8ef,Cortex/Paracortex,352.81,896.94,1
6582,20_06_N2_R1,5e7e239a-0321-4fa2-aba9-e11fd43f7d9d,Cortex/Paracortex,79.79,899.28,1
6583,20_06_N2_R1,07be47f5-9f51-4415-ad25-128ecbd97bc2,Cortex/Paracortex,52.75,906.13,1
6584,20_06_N2_R1,38f1cbef-ed7b-4caa-b153-9307fb253aee,Cortex/Paracortex,3731.7,914.81,1
6585,20_06_N2_R1,0912a280-2757-4620-9943-400cecdc9015,Cortex/Paracortex,261.15,917.57,1
6586,20_06_N2_R1,5a632acb-f4da-4061-974b-86cb9eb95210,Cortex/Paracortex,85.49,930.4,10
6587,20_06_N2_R1,40d22dde-5ca6-46a0-aed6-e1969a30cace,Cortex/Paracortex,370.0,932.36,11
6588,20_06_N2_R1,aa935732-29a0-454e-a3be-e5db8c60153d,Cortex/Paracortex,358.62,933.52,1
6589,20_06_N2_R1,2f28a91f-444d-4b9f-a931-3bd306a1aa2a,Cortex/Paracortex,3620.3,938.09,10
6590,20_06_N2_R1,adc02e07-8f89-4839-8cde-6d6c7445b18f,Cortex/Paracortex,449.67,938.7,1
6591,20_06_N2_R1,bfdc6c79-a3bb-46d4-a79d-7fee55247ff1,Cortex/Paracortex,3640.4,947.07,1
6592,20_06_N2_R1,c6fbdc66-460e-4a67-8933-387ea8880ed7,Cortex/Paracortex,57.46,951.4,1
6593,20_06_N2_R1,510f3a24-5dd0-418d-b087-54d90111b32c,Cortex/Paracortex,486.24,955.87,1
6594,20_06_N2_R1,7469906f-3630-4fa9-bece-5c5fa98e8ce2,Cortex/Paracortex,109.67,957.86,1
6595,20_06_N2_R1,e6198a6e-2ef8-45a2-842d-604e6b3907c0,Cortex/Paracortex,439.09,958.06,10
6596,20_06_N2_R1,bf459890-f646-457a-b6b5-6df94ce28317,Cortex/Paracortex,131.42,960.11,1
6597,20_06_N2_R1,e2e5658a-d178-4b9a-8c58-15c19e3bc150,Cortex/Paracortex,61.59,963.08,1
6598,20_06_N2_R1,aa8e7449-61a8-4441-bfa6-c1be0f8cb258,Cortex/Paracortex,3653.5,963.69,10
6599,20_06_N2_R1,d1f0d07f-db08-4b7a-a495-bec93649cd92,Cortex/Paracortex,314.49,967.44,9
6600,20_06_N2_R1,66e6d8d9-6beb-4abe-9070-08e725a0c1ee,Cortex/Paracortex,3613.3,975.68,1
6601,20_06_N2_R1,9d24b1aa-1f1a-407a-8e5b-602b95346758,Cortex/Paracortex,2890.8,977.39,1
6602,20_06_N2_R1,3e4c57af-1923-410f-94b1-60a2464cafb4,Cortex/Paracortex,130.84,980.04,10
6603,20_06_N2_R1,7e6236e3-a412-4624-a794-5f64daabd06a,Cortex/Paracortex,3475.0,980.9,10
6604,20_06_N2_R1,42feba50-242b-477a-a92d-feac47eca29a,Cortex/Paracortex,3650.9,981.69,1
6605,20_06_N2_R1,dcadd0c5-d513-4dd8-b7d9-38795cdb72b3,Cortex/Paracortex,3336.2,990.86,1
6606,20_06_N2_R1,ffa77aa4-3870-44b0-b9aa-3882cedbb7c1,Cortex/Paracortex,1702.7,992.06,1
6607,20_06_N2_R1,b664b641-107e-4652-9239-67f4996118f0,Cortex/Paracortex,2903.4,996.84,1
6608,20_06_N2_R1,80242f8f-6fab-46ab-9f61-057506c096b2,Cortex/Paracortex,1677.3,998.0,1
6609,20_06_N2_R1,be0137b6-bc86-4358-a03d-6b5c00549482,Cortex/Paracortex,3396.2,999.79,10
6610,20_06_N2_R1,82041d83-4f13-4f36-bde7-cb670b5d0b65,Cortex/Paracortex,193.02,1000.8,1
6611,20_06_N2_R1,2f8e376d-3b9b-4bec-b99e-64a162d7309b,Cortex/Paracortex,2809.6,1001.2,1
6612,20_06_N2_R1,6d5ee0a0-9f5e-4a11-a08e-fc3d1c6ed801,Cortex/Paracortex,105.94,1002.3,10
6613,20_06_N2_R1,9752f94d-1819-45f0-bfcd-3b233abd091e,Cortex/Paracortex,131.04,1006.3,1
6614,20_06_N2_R1,1e0d94bd-2da1-4480-9645-26eb6fa5a8b9,Cortex/Paracortex,3310.2,1009.6,1
6616,20_06_N2_R1,aaa72a62-7923-4c87-8ff3-e16bf0917df6,Cortex/Paracortex,1641.3,1013.4,10
6617,20_06_N2_R1,6937d8df-2335-4c27-9ccb-a7548c1decdf,Cortex/Paracortex,3576.7,1019.1,1
6618,20_06_N2_R1,c6d349f3-a76e-42b1-91a4-0faf477b1000,Cortex/Paracortex,303.19,1019.9,1
6619,20_06_N2_R1,eebc3bcc-b8f4-44d3-a095-c5bf32c3f5ba,Cortex/Paracortex,3495.2,1024.1,10
6620,20_06_N2_R1,7ea2b220-6ba2-46ca-bf58-584904d63b0e,Cortex/Paracortex,3429.3,1024.9,1
6621,20_06_N2_R1,9bcdf2f2-0c76-4f35-b3ce-16aa77bcd331,Cortex/Paracortex,476.71,1034.5,1
6622,20_06_N2_R1,7fe88b79-5330-45f7-ba5c-636df33cfd11,Cortex/Paracortex,275.04,1037.0,10
6623,20_06_N2_R1,44e6d2c1-f0df-445b-91cd-cfb4d34d7bb6,Cortex/Paracortex,106.92,1037.8,1
6624,20_06_N2_R1,2375cdd4-58dd-4f08-ac32-cbaf3b79d11e,Cortex/Paracortex,2863.4,1039.1,1
6625,20_06_N2_R1,679f396e-ef5b-4f93-b529-4f3a03ed9b22,Cortex/Paracortex,3528.7,1042.4,1
6626,20_06_N2_R1,13859b7f-9c99-4eb6-b2e4-e2141fa50272,Cortex/Paracortex,125.14,1052.8,8
6627,20_06_N2_R1,a7606295-252d-468d-a182-3f5a7b1cadc7,Cortex/Paracortex,98.95,1058.1,1
6628,20_06_N2_R1,794877e1-f3a8-47d8-a4a3-33ac923d4c9a,Cortex/Paracortex,3456.9,1059.1,11
6629,20_06_N2_R1,f62eec60-b973-400b-8c4e-805cd6138a49,Cortex/Paracortex,3249.6,1060.9,1
6630,20_06_N2_R1,aed36f91-8cc8-474a-acd9-c5fe9ffa30f1,Cortex/Paracortex,3335.1,1064.4,1
6631,20_06_N2_R1,b725c5ef-5f0d-471b-be27-85adb3e77de1,Cortex/Paracortex,3292.1,1065.2,10
6632,20_06_N2_R1,c1f3a60f-faf0-43b3-bd8d-e43c26d6cd02,Cortex/Paracortex,3403.6,1065.5,1
6633,20_06_N2_R1,6d4ca5ab-7701-4fb0-9f5b-e2393b9ce10a,Cortex/Paracortex,3540.7,1076.6,1
6634,20_06_N2_R1,035242fa-dd58-4efa-8b62-2ac59411dc51,Cortex/Paracortex,257.31,1076.9,10
6635,20_06_N2_R1,2a6a1fcd-d432-44d7-8569-d29114d62348,Cortex/Paracortex,1632.0,1080.3,1
6636,20_06_N2_R1,6721d815-e2fd-4035-85f5-bb2ea0d660e0,Cortex/Paracortex,3352.0,1086.8,1
6637,20_06_N2_R1,a914717b-b874-4794-9768-fca5296724b6,Cortex/Paracortex,3563.4,1086.8,10
6638,20_06_N2_R1,3691d1c7-0fbd-42fd-b970-c4d9a8c79999,Cortex/Paracortex,3397.9,1090.0,1
6639,20_06_N2_R1,d4ac3160-fac9-4d19-9860-6a4ca37ba9ec,Cortex/Paracortex,90.0,1104.4,1
6640,20_06_N2_R1,63c09c28-280c-4e3e-bd3e-647413612370,Cortex/Paracortex,257.8,1104.7,1
6641,20_06_N2_R1,2dea6ca9-7191-4bf7-aaa0-9abb413f91ba,Cortex/Paracortex,3489.4,1109.3,1
6642,20_06_N2_R1,e5afa52e-0ec8-4a26-adc4-323611aca5f2,Cortex/Paracortex,2951.7,1115.6,1
6643,20_06_N2_R1,c8af694c-cc6a-4907-a6b5-22e3147a20b8,Cortex/Paracortex,3432.9,1116.7,10
6644,20_06_N2_R1,4a3af4f2-89e3-410f-b250-50c0a0a42d1d,Cortex/Paracortex,3511.7,1117.5,1
6646,20_06_N2_R1,1b4f33ce-43ff-4d3b-a3c9-a4666c6b0723,Cortex/Paracortex,3504.3,1134.0,11
6647,20_06_N2_R1,9cca016e-ceac-45c8-8bdd-98247885d0d7,Cortex/Paracortex,248.56,1140.1,1
6649,20_06_N2_R1,e341bc1e-95b6-476f-afab-59442b3fb886,Cortex/Paracortex,135.52,1142.3,1
6651,20_06_N2_R1,d417c85e-f979-4179-b264-b6ff540a8f43,Cortex/Paracortex,2887.5,1169.3,1
6652,20_06_N2_R1,816d0217-2062-44b6-a7ca-f79e43961e1e,Cortex/Paracortex,2912.0,1183.1,1
6653,20_06_N2_R1,fa4f3e6e-a17a-45d5-8036-36a08af291ff,Cortex/Paracortex,138.35,1186.7,1
6654,20_06_N2_R1,77e8b5fb-54d1-4268-b12c-bb3df6d38f41,Cortex/Paracortex,169.36,1209.5,1
6655,20_06_N2_R1,cd31d741-6e78-464c-a87c-3977d49369ee,Cortex/Paracortex,287.71,1219.5,1
6656,20_06_N2_R1,0b5b02d6-9739-4938-b19e-6c20c8d1e40a,Cortex/Paracortex,2870.0,1239.8,1
6657,20_06_N2_R1,1a25268f-d897-4a37-9fb4-ac1faa5f712f,Cortex/Paracortex,222.96,1244.3,1
6659,20_06_N2_R1,901f57c2-3f29-4ae0-8285-bebc195db69d,Cortex/Paracortex,3749.5,1246.1,1
6660,20_06_N2_R1,601b1ceb-51c3-4429-903c-067e1a92609a,Cortex/Paracortex,262.35,1248.7,1
6661,20_06_N2_R1,502e47e4-42f7-42dd-acaf-ee19f631dbf1,Cortex/Paracortex,3694.5,1261.0,1
6662,20_06_N2_R1,54011978-8968-4c2f-a351-80fc334771de,Cortex/Paracortex,311.62,1279.0,1
6663,20_06_N2_R1,c343c1bd-b3c5-4a70-87ec-c97a93f27779,Cortex/Paracortex,3741.8,1286.4,1
6664,20_06_N2_R1,dac074d0-0860-410e-aeae-9fe765bdabb2,Cortex/Paracortex,2877.2,1294.9,1
6665,20_06_N2_R1,41c45080-a045-4e00-9533-a01e7bd51384,Cortex/Paracortex,309.03,1300.5,1
6666,20_06_N2_R1,3f766e6d-1cdf-4cc8-9802-9d2150684e74,Cortex/Paracortex,404.2,1308.5,1
6667,20_06_N2_R1,587022d7-f62c-4454-bf79-bba7ea519ebe,Cortex/Paracortex,3753.3,1334.3,1
6668,20_06_N2_R1,1bf3c326-fb1a-47f9-adaf-6d74fa748b7a,Cortex/Paracortex,2714.2,1355.7,1
6670,20_06_N2_R1,efab1845-4b6a-4873-b127-bf01001f2e66,Cortex/Paracortex,351.85,1367.7,10
6671,20_06_N2_R1,7cb06fc7-4dad-4aed-be0a-c83f318ea0c2,Cortex/Paracortex,2670.8,1372.9,1
6672,20_06_N2_R1,2f751b10-9703-4506-ad94-b640673631db,Cortex/Paracortex,2588.1,1382.0,1
6673,20_06_N2_R1,b2fa1b8b-44e1-4be1-bdeb-12c6d147d8b6,Cortex/Paracortex,374.7,1382.2,10
6674,20_06_N2_R1,9f90c942-1dbc-42a8-86c4-33589afcec2c,Cortex/Paracortex,2930.5,1386.6,11
6675,20_06_N2_R1,77913a12-35a9-422a-bed7-b3345961cee0,Cortex/Paracortex,3642.7,1388.0,11
6676,20_06_N2_R1,0ef8dfaf-4140-4c37-b4c9-f5678e1e9b1c,Cortex/Paracortex,655.27,1393.1,1
6677,20_06_N2_R1,53dda6fb-7c51-49d2-afae-00cd9a8c920d,Cortex/Paracortex,391.2,1395.1,1
6678,20_06_N2_R1,07b37c8b-6738-4069-aeae-05ba89f2c75c,Cortex/Paracortex,2910.6,1403.5,11
6679,20_06_N2_R1,63c244dc-f703-4163-bb05-4c8fdfc6c57d,Cortex/Paracortex,694.89,1403.6,9
6680,20_06_N2_R1,bcba8c67-094a-4a00-a9ef-333fbaea4cf1,Cortex/Paracortex,671.38,1404.8,11
6681,20_06_N2_R1,431acb92-4c12-4098-9e58-8003e26972e2,Cortex/Paracortex,3167.3,1409.1,1
6682,20_06_N2_R1,17688768-8521-43fa-9abe-f74081d9ee69,Cortex/Paracortex,2733.3,1415.3,11
6683,20_06_N2_R1,91cebb58-efd0-4693-a8d2-13dc6e2bea3e,Cortex/Paracortex,2692.5,1420.2,1
6684,20_06_N2_R1,88ea315c-92be-41be-9ab6-68a67daad28a,Cortex/Paracortex,2522.9,1425.5,1
6685,20_06_N2_R1,99c819ab-bcc0-4a52-8a62-5fce0695949c,Cortex/Paracortex,2550.0,1426.2,1
6686,20_06_N2_R1,ba134f75-e40c-4b8c-859a-804ea4f6fcce,Cortex/Paracortex,651.96,1429.5,10
6687,20_06_N2_R1,eefa3d54-d3aa-4936-b45e-b98e00407577,Cortex/Paracortex,593.8,1433.3,11
6688,20_06_N2_R1,e158b046-1cb7-42d4-b820-7056cc689aed,Cortex/Paracortex,2504.1,1435.1,1
6689,20_06_N2_R1,ecfc44c7-5bbe-4750-aaae-ac5345dae9c9,Cortex/Paracortex,3603.8,1456.1,1
6690,20_06_N2_R1,d6c04a9e-bdb6-4460-b8fd-dfebb711567c,Cortex/Paracortex,3217.6,1456.8,9
6691,20_06_N2_R1,44d44299-2a7a-4606-a1ab-cfb861e49439,Cortex/Paracortex,3715.6,1457.1,10
6692,20_06_N2_R1,6b1d08e9-991c-4102-b362-cc20d6d998c3,Cortex/Paracortex,362.78,1462.8,1
6693,20_06_N2_R1,ec547099-6e56-403d-afc4-0c959f913307,Cortex/Paracortex,3688.4,1472.3,1
6694,20_06_N2_R1,0a54085f-a28f-44cd-8e9b-04741ed2f6a9,Cortex/Paracortex,677.19,1472.6,11
6695,20_06_N2_R1,4cc72d8e-5427-4662-9b2e-e007fb2ad516,Cortex/Paracortex,3682.2,1491.9,10
6697,20_06_N2_R1,657e1f5e-824d-487e-8814-966d78d0c0f4,Cortex/Paracortex,681.34,1499.3,11
6698,20_06_N2_R1,9a09b5f0-572c-4a4d-8863-b583b00249c5,Cortex/Paracortex,415.69,1499.5,1
6699,20_06_N2_R1,7f516c61-fd29-466a-8809-a42e88fd2d7b,Cortex/Paracortex,3584.3,1501.1,1
6700,20_06_N2_R1,4f0332cc-e48d-4a13-9a2f-d50bd580de01,Cortex/Paracortex,2775.1,1504.7,10
6701,20_06_N2_R1,023e89f7-2448-4e7d-9c0a-5eab4d3892e1,Cortex/Paracortex,3536.4,1504.8,10
6702,20_06_N2_R1,9141ad0a-d9f6-4d88-8a2e-9fc22d8081bd,Cortex/Paracortex,2531.6,1506.6,11
6703,20_06_N2_R1,e82408b8-885f-47d4-9124-f3c0dc8495f7,Cortex/Paracortex,3658.8,1508.5,1
6704,20_06_N2_R1,4fa0c2e2-320e-46e7-bdda-147eef9a148b,Cortex/Paracortex,3198.7,1512.8,1
6705,20_06_N2_R1,8e2c4a31-57c5-4176-a98e-29975e1778ee,Cortex/Paracortex,3669.4,1517.6,1
6706,20_06_N2_R1,24ea9cf4-7bc0-4256-8eed-1c6391394d5c,Cortex/Paracortex,2814.4,1518.4,1
6707,20_06_N2_R1,6c65f5ff-8366-4fa5-8895-ac342459e0a4,Cortex/Paracortex,3647.3,1519.6,11
6708,20_06_N2_R1,08a5edbf-7e10-45f5-952b-8fa89c637867,Cortex/Paracortex,455.48,1522.7,10
6709,20_06_N2_R1,5a53c983-1288-4ccc-8f4c-18af04a8b1c2,Cortex/Paracortex,3463.8,1525.6,11
6710,20_06_N2_R1,56fdd3f8-d551-4792-8c76-234a414380ae,Cortex/Paracortex,3407.0,1531.3,1
6711,20_06_N2_R1,e34cbc2a-476c-4936-a863-8509c246b987,Cortex/Paracortex,3630.5,1531.8,1
6712,20_06_N2_R1,021bbf65-3e4f-4f9c-97f6-df971efa2dcb,Cortex/Paracortex,3673.0,1533.9,1
6713,20_06_N2_R1,aa97ad39-0ed9-4e48-b4b4-90a06b09fe6e,Cortex/Paracortex,1521.5,1538.8,11
6714,20_06_N2_R1,0c091bec-cb87-4a71-8c8d-7e6dc26ac08f,Cortex/Paracortex,2993.4,1539.4,1
6715,20_06_N2_R1,3bb4cf08-ca3d-4632-aa59-69775bab260c,Cortex/Paracortex,1476.1,1542.2,1
6716,20_06_N2_R1,beb6871d-6ccd-4dad-9ca1-6d00e6b90abb,Cortex/Paracortex,3636.6,1545.2,1
6717,20_06_N2_R1,2084482e-0ff9-4a51-9d58-e7e696b1acdb,Cortex/Paracortex,2909.3,1547.1,1
6718,20_06_N2_R1,8410b0cd-1b63-498a-bc3d-525589874eb0,Cortex/Paracortex,2793.3,1547.1,1
6719,20_06_N2_R1,e57de5d1-0c14-442e-9907-9984dba5e576,Cortex/Paracortex,3046.6,1551.5,1
6720,20_06_N2_R1,d7778db7-d122-45bf-a7b6-bdfc9f7fec1c,Cortex/Paracortex,469.3,1553.4,1
6721,20_06_N2_R1,f9e56aaa-4259-4b9f-a8d5-9fadf57b2cb6,Cortex/Paracortex,3674.0,1553.8,1
6722,20_06_N2_R1,8a3f823a-0ef6-46f0-96b1-c098bbe2394b,Cortex/Paracortex,2494.5,1564.3,11
6724,20_06_N2_R1,7e9dbeac-d056-483c-b7d5-595d1e232688,Cortex/Paracortex,1196.1,1566.9,1
6725,20_06_N2_R1,413968a3-1368-4daf-9e0c-59bd1a5c145b,Cortex/Paracortex,3676.9,1571.0,1
6726,20_06_N2_R1,70115c53-ba70-45e6-a791-b900aed39421,Cortex/Paracortex,3713.8,1577.4,1
6727,20_06_N2_R1,7cd982d7-f3df-4fec-97e0-95bd2cf863a0,Cortex/Paracortex,1354.2,1585.5,11
6728,20_06_N2_R1,7de5cc39-d123-4fc2-8e10-a346fb74df33,Cortex/Paracortex,1605.1,1586.8,1
6729,20_06_N2_R1,12639ba8-7942-4bda-a719-eb50f52a9d52,Cortex/Paracortex,3695.0,1588.9,9
6730,20_06_N2_R1,d4bf026a-a78d-44ba-951f-bb22753bac84,Cortex/Paracortex,2739.5,1594.1,1
6732,20_06_N2_R1,0303ee64-ed0d-461f-8d5a-0a1adea1587f,Cortex/Paracortex,3709.0,1607.1,3
6733,20_06_N2_R1,16167744-7911-4c26-b732-7a54313c5a55,Cortex/Paracortex,1300.7,1607.8,1
6734,20_06_N2_R1,59764c47-9112-4572-ae0f-7952bd0cbc56,Cortex/Paracortex,3718.0,1620.4,1
6735,20_06_N2_R1,1f805310-292d-4db7-94c7-b84168e3429c,Cortex/Paracortex,2742.6,1630.7,1
6736,20_06_N2_R1,dd4686e4-3fd2-47cd-a82b-100d2e0941d6,Cortex/Paracortex,1205.9,1636.6,1
6737,20_06_N2_R1,a9bd26ef-025e-4221-8a67-e523dfb05052,Cortex/Paracortex,3710.1,1637.3,1
6738,20_06_N2_R1,afe8654c-ac30-42eb-bb26-913c1a420608,Cortex/Paracortex,3472.8,1638.6,11
6739,20_06_N2_R1,c99e0f4e-3b89-422c-8bc3-ee6d44115e19,Cortex/Paracortex,1998.4,1644.1,11
6740,20_06_N2_R1,d7ccb064-6d9d-4a2d-8706-ad5497fb4bd9,Cortex/Paracortex,1132.9,1648.5,11
6741,20_06_N2_R1,6e29e45c-8f99-4a05-ac3c-52c8eff02578,Cortex/Paracortex,1242.9,1651.1,1
6742,20_06_N2_R1,4cb908a8-fa8f-46d6-b232-f621390f1cfc,Cortex/Paracortex,3683.6,1657.0,10
6743,20_06_N2_R1,1ecbafbd-668d-4bba-8bc6-896ef46f8095,Cortex/Paracortex,2709.6,1657.7,11
6744,20_06_N2_R1,054b6ff1-11c9-4b9e-86a8-4654665ec41e,Cortex/Paracortex,3669.6,1662.2,1
6745,20_06_N2_R1,485c3b0b-1099-43d9-9144-20df2eca70d8,Cortex/Paracortex,2733.9,1670.1,11
6746,20_06_N2_R1,47246d5a-52db-4bcf-9027-7e4f1447bc71,Cortex/Paracortex,582.12,1678.9,1
6747,20_06_N2_R1,c53867ee-643d-4d87-897d-44fd145bc348,Cortex/Paracortex,3100.8,1682.0,11
6748,20_06_N2_R1,beaffa35-6fb3-40b1-b0d0-15c145125b52,Cortex/Paracortex,2677.0,1682.6,1
6749,20_06_N2_R1,a7be3009-9ded-4360-9d51-d70042aa1735,Cortex/Paracortex,590.44,1692.3,1
6750,20_06_N2_R1,295f477e-17c0-425b-b9ff-95f099aa66d1,Cortex/Paracortex,3519.5,1694.3,10
6751,20_06_N2_R1,7338bccd-e911-424f-bb63-afa94b7660fa,Cortex/Paracortex,3672.7,1694.6,11
6752,20_06_N2_R1,2a2dd37f-a936-4bd5-b2be-f8e8b5cc5d69,Cortex/Paracortex,645.14,1695.3,10
6753,20_06_N2_R1,9ebfc763-9639-4c84-9238-c1acb91cdd5a,Cortex/Paracortex,1911.7,1698.2,11
6754,20_06_N2_R1,cc65c801-5f7c-45f3-9ec8-30e2ec96ed7f,Cortex/Paracortex,3660.7,1702.3,1
6755,20_06_N2_R1,925529f0-290b-44bb-b720-f97b23ae43c2,Cortex/Paracortex,681.49,1703.5,1
6756,20_06_N2_R1,d23d135c-cf57-411a-8d6f-5043cd9d3c28,Cortex/Paracortex,3698.4,1709.4,1
6757,20_06_N2_R1,f599c13d-b9dc-4991-8ed6-bf16981e90a5,Cortex/Paracortex,571.22,1709.6,1
6758,20_06_N2_R1,52c762e9-c8c7-40c1-aa11-1ec6f541f184,Cortex/Paracortex,3649.9,1710.4,11
6759,20_06_N2_R1,c8cab176-75b5-4c85-85ab-16bc525214cc,Cortex/Paracortex,1684.9,1711.8,11
6760,20_06_N2_R1,5a69d947-5b10-427a-a08e-7179e0d280e6,Cortex/Paracortex,1257.0,1711.9,1
6761,20_06_N2_R1,c910ef56-cd54-40b1-8736-3b891ad39a27,Cortex/Paracortex,594.19,1716.7,1
6762,20_06_N2_R1,9ecb11e5-f4f1-4274-8728-23be511afc26,Cortex/Paracortex,677.7,1726.4,1
6763,20_06_N2_R1,60ce41d1-467a-471f-b2f9-fce934d1cfb6,Cortex/Paracortex,585.11,1730.1,8
6764,20_06_N2_R1,3813f675-588b-42d6-a404-2eb907fbc88d,Cortex/Paracortex,710.93,1736.1,1
6765,20_06_N2_R1,e1d68889-ff78-4a50-a08a-6252c1f90946,Cortex/Paracortex,3611.5,1737.8,1
6766,20_06_N2_R1,4c405ba9-3908-443f-8798-92ed061029bb,Cortex/Paracortex,623.93,1744.2,11
6767,20_06_N2_R1,05265421-d1ec-4cfe-9655-7362978437cb,Cortex/Paracortex,3593.7,1746.4,1
6768,20_06_N2_R1,426dd5e5-8d73-4630-a3a2-6618400b2b8e,Cortex/Paracortex,2543.9,1749.7,11
6769,20_06_N2_R1,425c6e96-1fd8-4c6d-80d2-cda5880357f0,Cortex/Paracortex,1274.6,1752.8,10
6770,20_06_N2_R1,53ddc4ac-af68-45a3-894c-faf20802dda7,Cortex/Paracortex,2575.9,1755.2,11
6772,20_06_N2_R1,a560a6f4-d273-40c9-b2b0-55d3bbb1df86,Cortex/Paracortex,1746.2,1757.8,9
6773,20_06_N2_R1,2615a76b-fc72-4ca1-b780-0e624d12b5d4,Cortex/Paracortex,1323.6,1763.2,1
6774,20_06_N2_R1,1b8cbd77-60f3-4488-9f34-a965d9bf6843,Cortex/Paracortex,1442.4,1766.5,1
6775,20_06_N2_R1,7d6de5c9-0a00-44b0-b670-68956f223fbf,Cortex/Paracortex,617.48,1768.9,1
6776,20_06_N2_R1,9f546916-c5a9-4040-8323-486bfea9c37c,Cortex/Paracortex,1864.3,1781.1,11
6777,20_06_N2_R1,b30f48f0-bdc2-4fc7-ba65-c84dc6c608cd,Cortex/Paracortex,3647.3,1784.7,11
6778,20_06_N2_R1,0577fad4-5afc-4c4e-bf62-ea611ac28999,Cortex/Paracortex,1266.4,1785.2,10
6779,20_06_N2_R1,06506e26-b1bd-4506-84dd-871a9bf31d7a,Cortex/Paracortex,602.48,1786.5,10
6780,20_06_N2_R1,0137fa7a-ea33-4bca-8c3f-cc86251f4398,Cortex/Paracortex,3094.6,1790.1,1
6781,20_06_N2_R1,d555d085-1e1d-46ad-82f0-b484605cae07,Cortex/Paracortex,3749.5,1792.8,10
6782,20_06_N2_R1,a2d8eb7f-dc5f-4c2a-835e-6231d5fd2dff,Cortex/Paracortex,1190.5,1798.5,11
6783,20_06_N2_R1,d87e1c30-2031-492f-a283-76d2bf47f542,Cortex/Paracortex,1930.3,1798.6,11
6784,20_06_N2_R1,2dee4858-e3c5-4dc5-9ccc-3439b017259c,Cortex/Paracortex,2566.0,1800.9,11
6785,20_06_N2_R1,80f5fb82-c404-4f6c-b65d-94fe0f1ed068,Cortex/Paracortex,1236.0,1801.8,10
